1,0.8797934602063058
2,0.8797880865893231
3,0.879782425933656
4,0.8797764546113723
5,0.8797701463282341
6,0.8797634717366922
7,0.8797563979794562
8,0.8797488881486675
9,0.8797409006418946
10,0.8797323883912118
11,0.8797232979352156
12,0.8797135682953185
13,0.8797031296064084
14,0.8796919014368579
15,0.8796797907124388
16,0.8796666891307271
17,0.8796524699138811
18,0.8796369836934745
19,0.8796200532440934
20,0.8796014666715547
21,0.8795809684994444
22,0.8795582478563942
23,0.879532922600691
24,0.879504517652775
25,0.8794724349101789
26,0.8794359106648834
27,0.879393954014281
28,0.8793452555701493
29,0.8792880482873836
30,0.8792198882948141
31,0.8791372963629978
32,0.8790351442835872
33,0.8789055457021547
34,0.8787357111678599
35,0.8785034282974606
36,0.8781663936313996
37,0.8776327116660332
38,0.8766570136021192
39,0.8742727272161549
40,0.851336694353072
41,0.13722817867445852
42,0.10707701175478583
43,0.10718421482950555
44,0.10718383402804571
45,0.10717574332121795
46,0.10716711031767404
47,0.10715846431415102
48,0.10714984239525456
49,0.10714124512018523
50,0.10713267035428847
51,0.10712411577608384
52,0.10711557906122021
53,0.10710705789440615
54,0.1070985499686276
55,0.10709005298343315
56,0.10708156464315266
57,0.10707308265511205
58,0.1070646047278447
59,0.10705612856929723
60,0.1070476518850286
61,0.10703917237639587
62,0.10703068773872673
63,0.10702219565947495
64,0.10701369381635459
65,0.10700517987545087
66,0.10699665148930397
67,0.10698810629496283
68,0.10697954191200465
69,0.10697095594051725
70,0.1069623459590403
71,0.10695370952246258
72,0.10694504415986911
73,0.10693634737233673
74,0.10692761663067175
75,0.10691884937308702
76,0.1069100430028123
77,0.10690119488563438
78,0.10689230234736118
79,0.10688336267120484
80,0.10687437309507886
81,0.10686533080880238
82,0.10685623295120746
83,0.10684707660714039
84,0.10683785880435392
85,0.1068285765102803
86,0.10681922662867895
87,0.1068098059961531
88,0.10680031137852328
89,0.10679073946705302
90,0.10678108687451575
91,0.10677135013109389
92,0.10676152568010036
93,0.10675160987351219
94,0.10674159896730488
95,0.10673148911657565
96,0.10672127637044432
97,0.10671095666671761
98,0.10670052582630386
99,0.10668997954736392
100,0.10667931339918256
101,0.10666852281574415
102,0.1066576030889974
103,0.10664654936178784
104,0.10663535662044393
105,0.10662401968699226
106,0.1066125332109849
107,0.10660089166091423
108,0.106589089315194
109,0.10657712025268133
110,0.10656497834271429
111,0.10655265723463964
112,0.10654015034680038
113,0.10652745085495663
114,0.10651455168010733
115,0.10650144547568174
116,0.10648812461406779
117,0.1064745811724422
118,0.1064608069178676
119,0.10644679329161967
120,0.10643253139270593
121,0.10641801196053885
122,0.1064032253567221
123,0.10638816154591142
124,0.1063728100757096
125,0.10635716005555436
126,0.1063412001345605
127,0.10632491847827792
128,0.10630830274432673
129,0.10629134005687582
130,0.10627401697993281
131,0.106256319489417
132,0.10623823294399411
133,0.10621974205465533
134,0.10620083085303397
135,0.10618148265846288
136,0.10616168004378551
137,0.10614140479995239
138,0.10612063789944831
139,0.10609935945861997
140,0.10607754869899574
141,0.10605518390772063
142,0.10603224239726158
143,0.10600870046457843
144,0.10598453335000213
145,0.10595971519611182
146,0.1059342190069656
147,0.10590801660810452
148,0.10588107860783012
149,0.1058533743603404
150,0.10582487193140665
151,0.10579553806738655
152,0.10576533816847945
153,0.10573423626727262
154,0.10570219501376071
155,0.10566917566817663
156,0.10563513810313521
157,0.10560004081675765
158,0.10556384095861855
159,0.1055264943705293
160,0.10548795564433718
161,0.10544817819907347
162,0.10540711437991174
163,0.10536471558149428
164,0.1053209323982336
165,0.10527571480417772
166,0.10522901236493128
167,0.10518077448392635
168,0.10513095068500652
169,0.10507949093282115
170,0.10502634599187964
171,0.10497146782428476
172,0.1049148100251228
173,0.10485632829323036
